system_prompt,user_prompt,raw_tagged_input,raw_structured_input_json,model,checkpoint,adapter_path,phase,pipeline,audio_name,audio_path,reference_transcript,predicted_transcript,raw_model_output,row_wer,row_cer,row_rouge_l,row_token_f1,generation_runtime_sec,audio_duration_sec,error
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000053_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210420_122956-A!000298-000785.wav,"{""audio_name"": ""000053_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210420_122956-A!000298-000785.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000053_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210420_122956-A!000298-000785.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000053_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210420_122956-A!000298-000785.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000053_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210420_122956-A!000298-000785.wav,hotel golf oscar at mid downwind make an orbit to the left report completed,hotel golf four car and midtownown wind make an orbit to the left report completed,hotel golf four car and midtownown wind make an orbit to the left report completed,,,,,1.418771221069619,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000054_atco2_test-set-v3_en_LKPR_RUZYNE_Tower_134_560MHz_20201028_103443-A!000000-000468.wav,"{""audio_name"": ""000054_atco2_test-set-v3_en_LKPR_RUZYNE_Tower_134_560MHz_20201028_103443-A!000000-000468.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000054_atco2_test-set-v3_en_LKPR_RUZYNE_Tower_134_560MHz_20201028_103443-A!000000-000468.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000054_atco2_test-set-v3_en_LKPR_RUZYNE_Tower_134_560MHz_20201028_103443-A!000000-000468.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000054_atco2_test-set-v3_en_LKPR_RUZYNE_Tower_134_560MHz_20201028_103443-A!000000-000468.wav,c_s_a nine one eight taxi holding point runway two four to the right via delta bravo,vseissz_s_anav_n ones_n__(n) <osway two four to right via delta bravo,vseissz_s_anav_n ones_n__(n) <osway two four to right via delta bravo,,,,,2.0336027829907835,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000055_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210426_203652-B!000000-000638.wav,"{""audio_name"": ""000055_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210426_203652-B!000000-000638.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000055_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210426_203652-B!000000-000638.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000055_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210426_203652-B!000000-000638.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000055_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210426_203652-B!000000-000638.wav,holding point runway three one via foxtrot and cross runway zero four eurotrans two one correction one three juliett thank you,hotel point runway three one via foxtrot and cross runway four four yourtransair toihel cleared to land echo,hotel point runway three one via foxtrot and cross runway four four yourtransair toihel cleared to land echo,,,,,1.9388173299375921,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000056_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_112229-C!000000-000625.wav,"{""audio_name"": ""000056_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_112229-C!000000-000625.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000056_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_112229-C!000000-000625.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000056_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_112229-C!000000-000625.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000056_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_112229-C!000000-000625.wav,two hundred turkish six three two nine wind zero seven zero degrees one three gusting two zero knots runway one,rovair tur six three two nine wind zero seven zero degrees one three gusting two zero knots runway one three,rovair tur six three two nine wind zero seven zero degrees one three gusting two zero knots runway one three,,,,,1.8888945940416306,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000057_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_071809-D!000306-000587.wav,"{""audio_name"": ""000057_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_071809-D!000306-000587.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000057_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_071809-D!000306-000587.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000057_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_071809-D!000306-000587.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000057_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_071809-D!000306-000587.wav,tourning downwind runway two five foxtrot lima delta,runninginging yang towind two five fourxtureta delta,runninginging yang towind two five fourxtureta delta,,,,,1.0883239719551057,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000058_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210501_060848-D!000000-000702.wav,"{""audio_name"": ""000058_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210501_060848-D!000000-000702.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000058_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210501_060848-D!000000-000702.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000058_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210501_060848-D!000000-000702.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000058_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210501_060848-D!000000-000702.wav,sion victor oscar hook mission completed now landing victor call you before departure,scherra victor o hold mission completed now now landing <,scherra victor o hold mission completed now now landing <,,,,,1.7701419370714575,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000059_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_082408-A!000798-001007.wav,"{""audio_name"": ""000059_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_082408-A!000798-001007.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000059_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_082408-A!000798-001007.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000059_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_082408-A!000798-001007.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000059_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_082408-A!000798-001007.wav,hello charlie juliett next report echo two,hotel charlie hotel jul report echo two,hotel charlie hotel jul report echo two,,,,,0.7919294491875917,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000060_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_071945-B!001000-001422.wav,"{""audio_name"": ""000060_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_071945-B!001000-001422.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000060_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_071945-B!001000-001422.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000060_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_071945-B!001000-001422.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000060_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_071945-B!001000-001422.wav,sion two three runway two five next hotel november for three six five,hotel juliett three rightrome2 five nine for t november four six eight cleared,hotel juliett three rightrome2 five nine for t november four six eight cleared,,,,,1.415104023879394,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000061_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210423_142801-D!000020-000306.wav,"{""audio_name"": ""000061_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210423_142801-D!000020-000306.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000061_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210423_142801-D!000020-000306.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000061_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210423_142801-D!000020-000306.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000061_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210423_142801-D!000020-000306.wav,hotel alfa lima echo one four thousand six hundred feet,hotel hotel lima echo one four at least same feet,hotel hotel lima echo one four at least same feet,,,,,0.9843858850654215,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000062_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_155852-B!000000-000206.wav,"{""audio_name"": ""000062_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_155852-B!000000-000206.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000062_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_155852-B!000000-000206.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000062_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_155852-B!000000-000206.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000062_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_155852-B!000000-000206.wav,we have the traffic in sight nav_checker five one one,cleared to c char ahead after thefa papa one,cleared to c char ahead after thefa papa one,,,,,1.0595760538708419,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000063_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210414_151418-D!000023-000580.wav,"{""audio_name"": ""000063_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210414_151418-D!000023-000580.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000063_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210414_151418-D!000023-000580.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000063_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210414_151418-D!000023-000580.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000063_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210414_151418-D!000023-000580.wav,hotel whiskey echo now three thousand two hundred feet and leave the command for seven thousand frequency change approved,hotel whiskey echo now three thousand hundred feet and your leaving the control on fork seven thousand frequency change approved,hotel whiskey echo now three thousand hundred feet and your leaving the control on fork seven thousand frequency change approved,,,,,1.6250710780732334,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000064_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210429_202823-A!000000-000372.wav,"{""audio_name"": ""000064_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210429_202823-A!000000-000372.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000064_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210429_202823-A!000000-000372.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000064_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210429_202823-A!000000-000372.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000064_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210429_202823-A!000000-000372.wav,eurotrans one three juliett startup approved own discretion,hoteltrans one three juliett st route down own discretion,hoteltrans one three juliett st route down own discretion,,,,,1.074533480918035,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000065_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210422_140356-A!000000-000548.wav,"{""audio_name"": ""000065_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210422_140356-A!000000-000548.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000065_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210422_140356-A!000000-000548.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000065_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210422_140356-A!000000-000548.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000065_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210422_140356-A!000000-000548.wav,hotel bravo zulu sierra november berne tower enter via route hotel whiskey q_n_h one zero one eight,hotel bravo zulu sierra november bern tower enter via hotel whiskey one zero one eight one zero runway eight nine lim whiskey whiskey q que br br br,hotel bravo zulu sierra november bern tower enter via hotel whiskey one zero one eight one zero runway eight nine lim whiskey whiskey q que br br br,,,,,2.431736780097708,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000066_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210414_181316-A!000035-000420.wav,"{""audio_name"": ""000066_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210414_181316-A!000035-000420.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000066_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210414_181316-A!000035-000420.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000066_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210414_181316-A!000035-000420.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000066_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210414_181316-A!000035-000420.wav,lot four two zero contact ground one two one decimal nine zero five good bye,os four two zero contact ground one two one decimal nine zero five good bye,os four two zero contact ground one two one decimal nine zero five good bye,,,,,1.2868532470893115,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000067_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_055559-A!000034-000425.wav,"{""audio_name"": ""000067_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_055559-A!000034-000425.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000067_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_055559-A!000034-000425.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000067_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_055559-A!000034-000425.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000067_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_055559-A!000034-000425.wav,singapore three four six contact apron one two one decimal eight five five,report three four six contact apron one two one decimal eight five five,report three four six contact apron one two one decimal eight five five,,,,,1.2218332209158689,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000068_atco2_test-set-v3_en_LZIB_STEFANIK_Approach_120_9MHz_20210428_092625-B!000301-000386.wav,"{""audio_name"": ""000068_atco2_test-set-v3_en_LZIB_STEFANIK_Approach_120_9MHz_20210428_092625-B!000301-000386.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000068_atco2_test-set-v3_en_LZIB_STEFANIK_Approach_120_9MHz_20210428_092625-B!000301-000386.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000068_atco2_test-set-v3_en_LZIB_STEFANIK_Approach_120_9MHz_20210428_092625-B!000301-000386.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000068_atco2_test-set-v3_en_LZIB_STEFANIK_Approach_120_9MHz_20210428_092625-B!000301-000386.wav,roger,hotel,hotel,,,,,0.2710684922058135,,
